varian,skenario,s,pct_pdb,pct_komp_tk,pi_maks_pct
psi=0.5,Kakao (23),0.5,0.4349863246039678,0.19394889301582796,9.695275125018977
psi=0.5,Kakao (23),1.0,1.4011414130613904,0.6425095228861741,20.987079219026008
psi=0.5,Olahan buah-sayur (57),0.5,0.10783984103993671,0.03861364043620596,22.314924007113458
psi=0.5,Olahan buah-sayur (57),1.0,0.32607304098825457,0.12426532110006612,53.02638006446192
psi=0.5,Garam (50),0.5,0.07034981891835562,0.03093208538954421,91.86303365967031
psi=0.5,Garam (50),1.0,0.2871503129315097,0.14064534160666578,171.8281828459045
psi=0.5,BUNDEL hasil saringan,0.5,2.642515277736462,1.310323085859697,171.8281828459045
psi=0.5,BUNDEL hasil saringan,1.0,9.163968602670629,5.336849593364571,171.8281828459045
psi=1.0,Gandum (9),0.5,0.268437538912257,0.2322982798357494,171.8281828459045
psi=1.0,Gandum (9),1.0,0.5415954981885204,0.4681322600958563,171.8281828459045
psi=1.0,Kedelai (7),0.5,0.2592008399129713,0.18176392865939556,171.8281828459045
psi=1.0,Kedelai (7),1.0,0.6274482290057225,0.4399964390859053,171.8281828459045
psi=1.0,Gula (65),0.5,2.1729660179238173,2.142269861441967,50.23782615059784
psi=1.0,Gula (65),1.0,8.00406621850358,7.892533657358186,138.88477203652337
psi=1.0,Tepung-terigu dst (61),0.5,1.46574839985365,1.5409950132641568,35.23227439126806
psi=1.0,Tepung-terigu dst (61),1.0,5.479752952719028,5.764275028734063,90.62821350575322
psi=1.0,Kakao (23),0.5,0.4349863246039678,0.38358951881749226,9.695275125018977
psi=1.0,Kakao (23),1.0,1.4011414130613904,1.2355897220246927,20.987079219026008
psi=1.0,Olahan buah-sayur (57),0.5,0.10783984103993671,0.0754791454202401,22.314924007113458
psi=1.0,Olahan buah-sayur (57),1.0,0.32607304098825457,0.2282294297539181,53.02638006446192
psi=1.0,Garam (50),0.5,0.07034981891835562,0.06068758986280097,91.86303365967031
psi=1.0,Garam (50),1.0,0.2871503129315097,0.2477115312808693,171.8281828459045
psi=1.0,BUNDEL hasil saringan,0.5,2.642515277736462,2.519907364621541,171.8281828459045
psi=1.0,BUNDEL hasil saringan,1.0,9.163968602670629,8.843240783066713,171.8281828459045
epsilon x0.5,Gandum (9),0.5,0.268437538912257,0.16790618755048536,171.8281828459045
epsilon x0.5,Gandum (9),1.0,0.5415954981885204,0.3725924230546117,171.8281828459045
epsilon x0.5,Kedelai (7),0.5,0.2592008399129713,0.13198280281073926,171.8281828459045
epsilon x0.5,Kedelai (7),1.0,0.6274482290057225,0.36998036551636665,171.8281828459045
